Traffic_Level,ID,Delivery_person_ID,weather_description,Type_of_order,Type_of_vehicle,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,temperature,humidity,precipitation,Distance (km),TARGET
Moderate,C94F,AGRRES03DEL01,clear sky,Buffet,motorcycle,23,4.4,27.160.832,78.011.608,27.200.832,78.051.608,25.97,37,0,8.95,2.661.666.667
Moderate,B2C7,MYSRES15DEL03,clear sky,Snack,scooter,37,4.6,12.352.058,7.660.665,12.442.058,7.669.665,20.64,67,0,19.45,3.368.333.333
Moderate,7AAA,HYDRES11DEL03,haze,Drinks,motorcycle,38,4.9,17.430.448,78.418.213,17.460.448,78.448.213,22.95,60,0,8.47,3.421.666.667
Moderate,BC72,SURRES11DEL01,mist,Drinks,motorcycle,20,4.8,21.157.735,72.768.778,21.227.735,72.838.778,24.92,73,0,12.5,3.991.666.667
Moderate,FCD,MUMRES07DEL03,smoke,Drinks,scooter,32,4.5,19.091.458,72.827.808,19.121.458,72.857.808,27.86,57,0,7.71,4.001.666.667
Moderate,CB7F,AGRRES18DEL01,clear sky,Snack,scooter,35,4.9,27.161.694,78.034.714,27.231.694,78.104.714,25.84,37,0,20.37,3.428.333.333
Moderate,ADF6,RANCHIRES11DEL03,mist,Meal,scooter,38,4.7,23.359.194,85.325.447,23.389.194,85.355.447,20.08,83,0,7.34,2.528.333.333
Moderate,5FC2,PUNERES07DEL01,clear sky,Snack,scooter,26,4.6,18.546.947,73.900.626,18.586.947,73.940.626,22.96,48,0,10.05,30.3
Moderate,9A1B,COIMBRES03DEL01,haze,Drinks,motorcycle,36,5,11.025.083,77.015.393,11.095.083,77.085.393,25.99,73,0,13.92,39.25
Moderate,D0E2,KOLRES11DEL02,haze,Drinks,scooter,29,4.6,22.577.821,88.400.581,22.627.821,88.450.581,28,65,0,10.29,3.603.333.333
Moderate,D8C,CHENRES20DEL01,mist,Snack,scooter,39,4.8,12.975.996,80.221.898,13.015.996,80.261.898,28.53,81,0,9.73,2.883.333.333
Moderate,5E0B,INDORES02DEL02,haze,Drinks,scooter,26,4.8,22.651.847,75.881.991,22.731.847,75.961.991,22.1,60,0,17.5,3.816.666.667
Moderate,BCF3,COIMBRES09DEL03,haze,Buffet,scooter,39,4.4,11.008.638,76.984.311,11.068.638,77.044.311,26.01,73,0,11.5,2.826.666.667
Moderate,7669,MUMRES16DEL03,smoke,Drinks,scooter,22,4.9,19.120.083,72.907.385,19.180.083,72.967.385,27.99,57,0,12.48,3.978.333.333
Moderate,7721,PUNERES13DEL03,clear sky,Buffet,motorcycle,37,4.9,1.856.245,73.916.619,1.859.245,73.946.619,23.03,48,0,12.2,2.981.666.667
Moderate,85D0,BANGRES19DEL03,haze,Snack,scooter,25,4.6,12.914.264,776.784,12.944.264,777.084,23.53,73,0,11.81,32.6
Moderate,D401,BHPRES18DEL02,clear sky,Drinks,motorcycle,26,4.6,23.234.631,77.401.663,23.284.631,77.451.663,22.46,42,0,13.78,39.65
Moderate,BB62,COIMBRES20DEL02,haze,Drinks,scooter,21,4.9,10.994.136,76.963.303,11.044.136,77.013.303,25.82,73,0,9.62,3.418.333.333
Moderate,4FB7,INDORES19DEL01,haze,Buffet,scooter,35,4.4,22.745.536,75.893.106,22.815.536,75.963.106,22.21,60,0,16.14,3.391.666.667
Moderate,ACF0,MUMRES17DEL02,smoke,Meal,motorcycle,25,4.9,19.121.999,72.908.493,19.171.999,72.958.493,27.96,57,0,12.11,31.2
Moderate,3BCB,BANGRES11DEL02,haze,Drinks,motorcycle,21,4.9,12.934.365,77.616.155,12.984.365,77.666.155,23.18,72,0,12.71,4.066.666.667
Moderate,BEBE,MUMRES14DEL01,smoke,Drinks,motorcycle,34,4.8,191.813,72.836.191,192.213,72.876.191,27.85,57,0,8.97,44.2
Moderate,358A,VADRES01DEL01,haze,Buffet,motorcycle,36,4.1,22.307.898,73.167.788,22.377.898,73.237.788,23.99,64,0,13.66,3.136.666.667
Moderate,8055,INDORES12DEL01,haze,Drinks,motorcycle,28,4.7,2.274.806,758.934,2.281.806,759.634,22.21,60,0,15.55,3.813.333.333
Moderate,9924,SURRES09DEL02,mist,Snack,motorcycle,21,4.5,21.175.975,72.795.503,21.225.975,72.845.503,24.92,73,0,9.44,29.2
Moderate,BEAC,PUNERES03DEL03,clear sky,Snack,scooter,28,4.9,18.554.382,73.798.206,18.584.382,73.828.206,22.64,50,0,9.31,2.733.333.333
Moderate,A98A,INDORES12DEL02,haze,Drinks,motorcycle,38,4.8,2.274.806,758.934,2.279.806,759.434,22.15,60,0,12.56,3.611.666.667
Moderate,5094,HYDRES06DEL03,haze,Snack,electric_scooter,28,4.8,17.455.894,78.375.467,17.485.894,78.405.467,22.78,60,0,9.45,2.726.666.667
Moderate,50A0,MUMRES04DEL01,clear sky,Meal,motorcycle,22,4.9,19.254.567,72.848.923,19.294.567,72.888.923,28.01,54,0,7.71,2.736.666.667
Moderate,DC14,KOCRES12DEL02,few clouds,Buffet,motorcycle,20,4,9.988.483,76.295.211,10.038.483,76.345.211,25.2,85,0,11.3,30.4
Moderate,765A,PUNERES17DEL02,clear sky,Meal,scooter,22,4.5,18.530.963,73.828.972,18.580.963,73.878.972,22.91,49,0,10.6,2.693.333.333
Moderate,AA19,RANCHIRES13DEL01,mist,Buffet,motorcycle,36,3.6,23.374.989,85.335.486,23.444.989,85.405.486,20.19,83,0,17.05,3.203.333.333
Moderate,7C5D,MYSRES15DEL03,clear sky,Drinks,motorcycle,28,4.9,12.352.058,7.660.665,12.412.058,7.666.665,20.75,67,0,13.53,3.238.333.333
Moderate,2C29,INDORES16DEL03,haze,Drinks,motorcycle,28,4.5,22.744.648,75.894.377,22.804.648,75.954.377,22.16,60,0,13.86,37.25
Moderate,3AFB,MUMRES11DEL03,smoke,Snack,electric_scooter,35,4.9,18.994.237,72.825.553,19.024.237,72.855.553,27.98,57,0,8.23,3.023.333.333
Moderate,D324,BHPRES08DEL01,clear sky,Meal,electric_scooter,25,4.8,23.232.537,77.429.845,23.272.537,77.469.845,22.13,43,0,10.29,29.3
Moderate,564D,RANCHIRES20DEL01,scattered clouds,Snack,motorcycle,37,4.7,2.339.925,85.390.464,2.350.925,85.500.464,20.08,61,0,17.33,30.2
Moderate,5715,PUNERES20DEL02,clear sky,Meal,scooter,34,4.6,18.592.718,73.773.572,18.642.718,73.823.572,22.44,50,0,11.01,2.408.333.333
Moderate,9376,MUMRES15DEL01,smoke,Drinks,scooter,35,4.7,19.176.269,72.836.721,19.216.269,72.876.721,27.85,57,0,7.96,4.303.333.333
Moderate,66BE,RANCHIRES13DEL01,mist,Meal,motorcycle,22,4.7,23.374.989,85.335.486,23.414.989,85.375.486,20.16,83,0,8.16,2.886.666.667
Moderate,978F,HYDRES16DEL01,haze,Buffet,motorcycle,39,4.6,17.440.827,78.393.391,17.480.827,78.433.391,22.88,60,0,11.05,3.023.333.333
Moderate,5408,CHENRES13DEL01,mist,Drinks,motorcycle,22,4.6,13.027.018,80.254.791,13.067.018,80.294.791,28.37,81,0,10.8,40.7
Moderate,C1B0,KOLRES01DEL02,haze,Snack,motorcycle,25,5,22.514.688,88.393.294,22.564.688,88.443.294,28.03,65,0,14.7,32.35
Moderate,39AB,MYSRES11DEL02,clear sky,Buffet,motorcycle,31,4.7,12.323.225,76.630.028,12.373.225,76.680.028,20.81,67,0,10.3,2.956.666.667
Moderate,1767,COIMBRES19DEL03,haze,Drinks,scooter,25,4.8,11.022.298,76.998.349,11.082.298,77.058.349,25.97,73,0,11.43,3.263.333.333
Moderate,5F69,JAPRES13DEL02,haze,Buffet,scooter,37,5,26.846.156,758.023,26.896.156,758.523,22.96,46,0,10.08,24.55
Moderate,A0EF,VADRES03DEL03,haze,Buffet,motorcycle,25,4.6,22.32,73.17,22.41,73.26,23.95,64,0,17.36,30.6
Moderate,763C,MYSRES20DEL03,clear sky,Snack,motorcycle,22,4.8,12.337.978,76.616.792,12.367.978,76.646.792,20.61,67,0,7.25,2.988.333.333
Moderate,9160,INDORES02DEL03,haze,Buffet,motorcycle,33,4.2,22.651.847,75.881.991,22.711.847,75.941.991,22.04,60,0,13.48,29.5
Moderate,3EFE,INDORES18DEL01,clear sky,Buffet,motorcycle,38,4.6,22.753.839,75.897.429,22.823.839,75.967.429,22.23,44,0,15.81,27.4
Moderate,540B,BANGRES08DEL01,haze,Drinks,scooter,32,4.6,12.906.229,77.596.791,12.946.229,77.636.791,23.3,71,0,9.17,3.401.666.667
Moderate,B12,RANCHIRES19DEL01,mist,Drinks,electric_scooter,32,4.7,23.333.017,853.172,23.403.017,853.872,20.14,83,0,12.24,40.4
Moderate,3B1C,PUNERES07DEL02,clear sky,Snack,motorcycle,24,4.6,18.546.947,73.900.626,18.596.947,73.950.626,23.03,48,0,14.79,3.281.666.667
Moderate,204F,JAPRES08DEL03,haze,Meal,scooter,35,4.8,26.910.262,75.783.013,26.940.262,75.813.013,23.37,46,0,06.03,2.503.333.333
Moderate,AC2D,COIMBRES07DEL01,haze,Buffet,scooter,30,4.3,1.096.185,76.971.082,1.100.185,77.011.082,26.03,73,0,9.89,2.513.333.333
Moderate,D031,KOCRES03DEL03,few clouds,Buffet,motorcycle,33,4.6,10.020.683,76.310.631,10.080.683,76.370.631,24.59,88,0,12.86,3.303.333.333
Moderate,7418,BANGRES13DEL01,haze,Drinks,motorcycle,20,4.6,12.935.662,7.761.413,12.975.662,7.765.413,23.17,72,0,8.96,3.411.666.667
Moderate,97F6,PUNERES03DEL01,clear sky,Buffet,motorcycle,20,4.9,18.554.382,73.798.206,18.594.382,73.838.206,22.64,50,0,9.46,3.041.666.667
Moderate,3EF5,COIMBRES18DEL01,haze,Drinks,motorcycle,35,5,1.102.091,76.940.432,1.106.091,76.980.432,25.81,73,0,8.79,3.528.333.333
Moderate,119D,INDORES010DEL03,haze,Meal,scooter,37,5,2.275.004,75.902.847,2.281.004,75.962.847,22.19,60,0,13.4,3.098.333.333
Moderate,17D0,PUNERES20DEL02,clear sky,Snack,motorcycle,39,4.7,18.592.718,73.773.572,18.642.718,73.823.572,22.44,50,0,11.01,2.798.333.333
Moderate,92AE,HYDRES010DEL01,haze,Snack,motorcycle,33,4.9,17.428.294,78.404.423,17.468.294,78.444.423,22.96,60,0,11.47,31.85
Moderate,35D9,PUNERES17DEL01,clear sky,Meal,motorcycle,22,4.9,18.530.963,73.828.972,18.570.963,73.868.972,22.94,49,0,10.74,27.25
Moderate,A5FC,MUMRES06DEL02,smoke,Snack,motorcycle,37,4.4,19.055.831,72.833.984,19.105.831,72.883.984,27.97,57,0,13.18,39.35
Moderate,42DA,SURRES06DEL02,mist,Meal,motorcycle,23,4.5,21.185.047,7.280.859,21.235.047,7.285.859,24.95,73,0,11.12,2.743.333.333
Moderate,23ED,INDORES12DEL02,clear sky,Meal,scooter,35,3.5,2.274.806,758.934,2.282.806,759.734,22.23,44,0,16.68,27.9
Moderate,2BDB,BANGRES17DEL01,haze,Meal,motorcycle,38,4.9,12.972.532,77.608.179,13.012.532,77.648.179,22.77,72,0,7,2.271.666.667
Moderate,CD0B,KNPRES010DEL01,clear sky,Meal,scooter,34,4.8,2.647.775,80.351.569,2.651.775,80.391.569,25.65,42,0,12.98,2.771.666.667
Moderate,B11E,VADRES19DEL02,haze,Buffet,motorcycle,24,5,22.311.844,73.165.081,22.361.844,73.215.081,24.01,64,0,11.75,26.5
Moderate,5D34,COIMBRES010DEL03,haze,Drinks,motorcycle,34,4.9,11.003.008,7.697.544,11.063.009,7.703.544,25.97,73,0,11.58,3.416.666.667
Moderate,3003,SURRES18DEL02,mist,Drinks,scooter,34,4.5,21.149.834,72.778.666,21.199.834,72.828.666,24.91,73,0,9.44,3.518.333.333
Moderate,86BF,MYSRES11DEL01,clear sky,Snack,scooter,34,4.6,12.323.225,76.630.028,12.363.225,76.670.028,20.61,67,0,9.12,29
Moderate,5.00E+29,MYSRES19DEL01,clear sky,Snack,motorcycle,23,4.8,12.334.022,76.618.203,12.404.022,76.688.203,20.8,67,0,16.31,3.018.333.333
Moderate,1442,MYSRES11DEL01,clear sky,Snack,motorcycle,38,4.6,12.323.225,76.630.028,12.393.225,76.700.028,20.8,67,0,16.12,34.65
Moderate,78BA,COIMBRES09DEL01,haze,Drinks,motorcycle,30,4.7,11.008.638,76.984.311,11.048.638,77.024.311,25.86,73,0,9.23,32.9
Moderate,BAD 4.00,COIMBRES01DEL03,haze,Buffet,scooter,36,4.9,11.016.298,76.972.076,11.076.298,77.032.076,26,73,0,13.46,2.871.666.667
Moderate,6F98,SURRES19DEL01,mist,Drinks,motorcycle,36,4.2,21.149.669,72.772.629,21.219.669,72.842.629,24.92,73,0,14.03,41.65
Moderate,8239,INDORES03DEL02,haze,Drinks,motorcycle,20,3.9,22.751.857,75.866.699,22.801.857,75.916.699,22.16,60,0,10.17,3.446.666.667
Moderate,BF3C,LUDHRES11DEL02,clear sky,Meal,motorcycle,29,4.6,30.893.081,75.821.495,30.943.081,75.871.495,23.9,38,0,11.75,2.488.333.333
Moderate,B0A1,RANCHIRES18DEL02,mist,Snack,motorcycle,27,4.9,23.351.489,85.324.253,23.401.489,85.374.253,19.98,83,0,10,30.3
Moderate,CC06,KOCRES15DEL02,few clouds,Drinks,motorcycle,36,4.2,10.027.364,76.308.258,10.077.364,76.358.258,24.59,88,0,9.67,3.508.333.333
Moderate,B7CB,RANCHIRES08DEL03,mist,Buffet,motorcycle,33,4.9,23.353.783,85.326.967,23.443.783,85.416.967,20.18,83,0,16.82,32.1
Moderate,7EC3,INDORES11DEL01,haze,Buffet,scooter,24,4.5,22.751.234,7.588.949,22.821.234,7.595.949,22.19,60,0,15.88,3.198.333.333
Moderate,82D3,MUMRES16DEL03,smoke,Drinks,motorcycle,22,4.9,19.120.083,72.907.385,19.180.083,72.967.385,27.99,57,0,12.48,3.996.666.667
Moderate,7842,JAPRES11DEL02,haze,Drinks,scooter,30,4.9,2.690.294,75.793.007,2.695.294,75.843.007,23.77,46,0,9.12,34.2
Moderate,98C1,MUMRES11DEL03,smoke,Meal,motorcycle,30,5,18.994.237,72.825.553,19.024.237,72.855.553,27.98,57,0,8.23,26.75
Moderate,116F,SURRES010DEL03,mist,Drinks,scooter,29,4.6,2.117.106,72.789.292,2.123.106,72.849.292,25.01,73,0,11.64,3.991.666.667
Moderate,3026,MYSRES06DEL03,clear sky,Drinks,scooter,30,5,12.323.994,76.626.167,12.383.994,76.686.167,20.81,67,0,15.21,3.798.333.333
Moderate,375D,VADRES010DEL01,haze,Snack,scooter,34,4.8,22.310.329,73.169.083,22.380.329,73.239.083,24,64,0,13.82,3.466.666.667
Moderate,678A,JAPRES17DEL01,haze,Drinks,scooter,28,4.6,26.892.312,75.806.896,26.932.312,75.846.896,23.65,46,0,9.63,38.2
Moderate,AD24,VADRES13DEL01,haze,Buffet,electric_scooter,31,4.2,22.310.237,73.158.921,22.380.237,73.228.921,23.99,64,0,13.04,2.753.333.333
Moderate,84B,MUMRES04DEL03,clear sky,Snack,electric_scooter,29,4.9,19.254.567,72.848.923,19.284.567,72.878.923,28.03,55,0,6.37,2.646.666.667
Moderate,F40,COIMBRES03DEL03,haze,Drinks,motorcycle,29,3.9,11.025.083,77.015.393,11.085.083,77.075.393,25.94,73,0,12.76,34.8
Moderate,D270,AURGRES05DEL02,haze,Snack,motorcycle,22,3.7,19.875.522,75.367.127,19.925.522,75.417.127,21.74,60,0,10.49,31.95
Moderate,8345,RANCHIRES19DEL02,mist,Buffet,electric_scooter,31,4.8,23.333.017,853.172,23.383.017,853.672,20.05,83,0,8.76,2.776.666.667
Moderate,7C65,VADRES06DEL01,haze,Drinks,scooter,27,4.7,2.231.279,73.170.283,2.238.279,73.240.283,24,64,0,13.05,40.25
Moderate,2D8D,MYSRES05DEL01,clear sky,Buffet,motorcycle,25,4.8,12.323.978,76.627.961,12.393.978,76.697.961,20.8,67,0,16.25,3.256.666.667
Moderate,2.70E+03,JAPRES15DEL01,haze,Meal,motorcycle,30,4.2,26.891.191,75.802.083,26.931.191,75.842.083,23.64,46,0,7.53,2.493.333.333
Moderate,FEF,SURRES18DEL01,mist,Meal,motorcycle,34,4.7,21.149.834,72.778.666,21.219.834,72.848.666,24.92,73,0,13.46,3.076.666.667
Moderate,3125,CHENRES20DEL02,mist,Meal,motorcycle,27,4.8,12.975.996,80.221.898,13.025.996,80.271.898,28.49,81,0,10.9,28.35
Moderate,6720,MUMRES06DEL01,smoke,Drinks,motorcycle,39,4.7,19.055.831,72.833.984,19.095.831,72.873.984,27.98,57,0,11.75,42.85
Moderate,8D50,JAPRES03DEL02,haze,Drinks,motorcycle,24,4.8,26.913.483,75.803.139,26.963.483,75.853.139,23.67,46,0,8.53,33.45
Moderate,C8E,COIMBRES14DEL01,haze,Buffet,motorcycle,24,4.7,11.003.681,76.975.525,11.043.681,77.015.525,25.84,73,0,8.14,25.8
Moderate,7727,CHENRES20DEL01,mist,Buffet,motorcycle,29,4.7,12.975.996,80.221.898,13.015.996,80.261.898,28.53,81,0,9.48,2.788.333.333
Moderate,B416,COIMBRES09DEL03,haze,Meal,motorcycle,34,5,11.008.638,76.984.311,11.068.638,77.044.311,26.01,73,0,11.5,2.593.333.333
Moderate,8C33,VADRES01DEL03,haze,Buffet,motorcycle,36,4.8,22.307.898,73.167.788,22.397.898,73.257.788,23.98,64,0,18.19,3.391.666.667
Moderate,CB1,PUNERES09DEL03,clear sky,Meal,motorcycle,25,4.8,18.536.562,73.896.485,18.566.562,73.926.485,23.02,48,0,8.46,2.163.333.333
Moderate,B0A5,RANCHIRES09DEL03,mist,Buffet,scooter,27,4.7,23.351.058,85.325.731,23.381.058,85.355.731,20.14,83,0,06.09,2.633.333.333
Moderate,BC15,MYSRES15DEL01,clear sky,Snack,motorcycle,21,4.4,12.352.058,7.660.665,12.422.058,7.667.665,20.64,67,0,15.36,3.373.333.333
Moderate,81B,HYDRES08DEL02,haze,Meal,motorcycle,29,4.6,17.438.263,78.397.865,17.458.263,78.417.865,22.85,60,0,8.19,2.688.333.333
Moderate,1FDD,SURRES16DEL03,mist,Drinks,motorcycle,38,4.7,21.160.437,72.774.209,21.220.437,72.834.209,24.94,73,0,12.44,3.863.333.333
Moderate,3195,COIMBRES010DEL02,haze,Drinks,motorcycle,39,4.4,11.003.008,7.697.544,11.053.009,7.702.544,25.86,73,0,10.44,37.15
Moderate,3CAB,SURRES010DEL03,mist,Snack,scooter,36,4.9,2.117.106,72.789.292,2.123.106,72.849.292,25.01,73,0,11.64,3.478.333.333
Moderate,DD44,AURGRES17DEL01,haze,Snack,motorcycle,20,4.5,19.876.994,75.372.353,19.916.994,75.412.353,21.81,60,0,9.33,32.35
Moderate,688C,INDORES04DEL02,clear sky,Buffet,scooter,24,4,22.753.659,75.903.365,22.833.659,75.983.365,22.25,44,0,16.63,3.223.333.333
Moderate,44C,COIMBRES09DEL01,haze,Buffet,bicycle,29,4.6,11.008.638,76.984.311,11.048.638,77.024.311,25.86,73,0,9.23,25.75
Moderate,C2E0,KOLRES14DEL03,haze,Buffet,motorcycle,31,4.5,22.552.996,8.835.231,22.582.996,8.838.231,27.99,65,0,6.37,2.441.666.667
Moderate,6106,COIMBRES04DEL02,haze,Buffet,scooter,22,4.6,11.024.839,77.007.003,11.104.839,77.087.003,26.06,73,0,14.79,31.15
Moderate,2216,MYSRES17DEL01,clear sky,Snack,motorcycle,34,4.7,12.326.356,76.619.103,12.366.356,76.659.103,20.61,67,0,9.8,2.713.333.333
Moderate,301C,COIMBRES12DEL02,haze,Meal,scooter,28,4.9,11.000.762,76.981.876,11.050.762,77.031.876,25.86,73,0,11.24,2.761.666.667
Moderate,6.00E+97,HYDRES17DEL02,haze,Snack,scooter,38,5,17.451.976,78.385.883,17.501.976,78.435.883,22.87,60,0,11.03,31.05
Moderate,917E,CHENRES04DEL01,mist,Snack,motorcycle,21,4.8,1.302.978,80.208.812,1.306.978,80.248.812,28.28,81,0,8.48,2.898.333.333
Moderate,735E,RANCHIRES15DEL01,scattered clouds,Buffet,motorcycle,30,4.6,23.369.746,8.533.982,23.479.746,8.544.982,20.16,63,0,18.5,34.7
Moderate,5.00E+27,INDORES02DEL03,haze,Buffet,motorcycle,26,4.9,22.651.847,75.881.991,22.741.847,75.971.991,22.11,60,0,18.25,3.186.666.667
Moderate,15F8,SURRES06DEL01,clear sky,Meal,motorcycle,37,4.8,21.185.047,7.280.859,21.255.047,7.287.859,24.94,43,0,14.36,3.051.666.667
Moderate,AE2C,MYSRES11DEL03,clear sky,Snack,motorcycle,36,4.4,12.323.225,76.630.028,12.383.225,76.690.028,20.81,67,0,15.01,3.273.333.333
Moderate,2FA4,CHENRES20DEL01,mist,Drinks,motorcycle,26,4.5,12.975.996,80.221.898,13.015.996,80.261.898,28.53,81,0,9.48,34.7
Moderate,4CB2,MYSRES19DEL02,clear sky,Snack,motorcycle,24,4.7,12.334.022,76.618.203,12.414.022,76.698.203,20.8,67,0,16.37,2.996.666.667
Moderate,AE37,JAPRES01DEL02,haze,Meal,scooter,28,5,2.690.519,75.810.753,2.695.519,75.860.753,23.9,46,0,9.24,25
Moderate,BA0B,PUNERES14DEL01,clear sky,Buffet,motorcycle,33,4.6,18.516.216,73.842.527,18.556.216,73.882.527,23.1,49,0,7.91,2.426.666.667
Moderate,8641,JAPRES17DEL02,haze,Buffet,motorcycle,33,4.8,26.892.312,75.806.896,26.942.312,75.856.896,23.12,46,0,10.19,28.85
Moderate,D81,INDORES15DEL02,haze,Drinks,scooter,24,4.7,22.760.072,75.892.574,22.810.072,75.942.574,22.14,60,0,11.03,34.35
Moderate,7844,HYDRES06DEL02,haze,Meal,scooter,26,4.9,17.455.894,78.375.467,17.505.894,78.425.467,22.71,60,0,11.31,2.926.666.667
Moderate,69BB,MYSRES11DEL01,clear sky,Meal,motorcycle,26,4.8,12.323.225,76.630.028,12.393.225,76.700.028,20.8,67,0,16.12,3.053.333.333
Moderate,1DF9,CHENRES20DEL03,mist,Meal,motorcycle,28,4.7,12.975.996,80.221.898,13.035.996,80.281.898,28.5,81,0,12.33,3.086.666.667
Moderate,C1C0,KOLRES12DEL03,haze,Drinks,motorcycle,30,4.2,22.551.084,88.354.127,22.581.084,88.384.127,27.99,65,0,6.99,3.216.666.667
Moderate,912,SURRES19DEL01,mist,Drinks,scooter,33,4.6,21.149.669,72.772.629,21.219.669,72.842.629,24.92,73,0,14.03,41.85
Moderate,6FD,VADRES06DEL01,haze,Drinks,scooter,29,4.6,2.231.279,73.170.283,2.238.279,73.240.283,23.99,64,0,13.05,40.25
Moderate,4435,COIMBRES13DEL03,haze,Buffet,motorcycle,34,4.1,11.003.669,76.976.494,11.063.669,77.036.494,25.97,73,0,11.45,2.541.666.667
Moderate,A3FD,SURRES20DEL01,mist,Snack,motorcycle,23,4.7,2.115.276,72.778.059,2.122.276,72.848.059,24.92,73,0,13.63,3.471.666.667
Moderate,3B43,MUMRES07DEL01,smoke,Drinks,scooter,32,4.9,19.091.458,72.827.808,19.131.458,72.867.808,27.77,57,0,12.03,4.456.666.667
Moderate,B94,SURRES16DEL01,mist,Buffet,scooter,30,4.8,21.160.437,72.774.209,21.200.437,72.814.209,24.99,73,0,8.82,26.3
Moderate,1902,INDORES07DEL01,haze,Drinks,motorcycle,30,4.9,22.722.634,75.886.959,22.762.634,75.926.959,22.06,60,0,8.44,3.373.333.333
Moderate,9.00E+10,JAPRES19DEL02,haze,Snack,motorcycle,29,4.4,26.913.726,7.575.282,26.963.726,7.580.282,23.54,46,0,11.65,3.258.333.333
Moderate,2B96,MUMRES06DEL02,smoke,Drinks,scooter,25,4.7,19.055.831,72.833.984,19.105.831,72.883.984,27.97,57,0,13.18,43.95
Moderate,A82,MYSRES15DEL02,clear sky,Snack,scooter,30,4.7,12.352.058,7.660.665,12.402.058,7.665.665,20.75,67,0,11.83,2.623.333.333
Moderate,8842,JAPRES13DEL02,haze,Snack,motorcycle,21,4.9,26.846.156,758.023,26.896.156,758.523,22.96,46,0,10.08,2.673.333.333
Moderate,6163,HYDRES18DEL01,haze,Meal,scooter,35,4.9,17.450.851,78.379.347,17.490.851,78.419.347,22.88,60,0,9.34,23.75
Moderate,C4B8,KOCRES01DEL01,clear sky,Snack,motorcycle,30,4.8,9.979.363,76.285.001,10.019.363,76.325.001,25.48,83,0,7.92,2.591.666.667
Moderate,345D,SURRES02DEL03,mist,Drinks,motorcycle,35,4.6,21.186.608,72.794.136,21.246.608,72.854.136,24.95,73,0,10.38,3.488.333.333
Moderate,2139,INDORES17DEL02,haze,Snack,motorcycle,33,4.4,22.761.226,75.887.522,22.811.226,75.937.522,22.14,60,0,10.55,2.633.333.333
Moderate,4A09,INDORES02DEL02,haze,Buffet,scooter,35,4.4,22.651.847,75.881.991,22.731.847,75.961.991,22.1,60,0,17.5,30.9
Moderate,4.40E+06,SURRES09DEL01,clear sky,Meal,motorcycle,27,5,21.175.975,72.795.503,21.245.975,72.865.503,24.94,43,0,13.86,3.038.333.333
Moderate,3DBD,VADRES01DEL03,haze,Buffet,scooter,34,4.8,22.307.898,73.167.788,22.367.898,73.227.788,24.01,64,0,13.47,3.123.333.333
Moderate,DA19,KOLRES19DEL02,haze,Snack,motorcycle,31,4.8,225.491,88.400.467,225.991,88.450.467,28.03,65,0,9.81,2.926.666.667
Moderate,26ED,JAPRES07DEL03,haze,Meal,motorcycle,38,4.8,26.766.536,75.837.333,26.826.536,75.897.333,24.14,46,0,10.76,2.213.333.333
Moderate,DE8D,KOCRES15DEL03,few clouds,Snack,motorcycle,23,4.6,10.027.364,76.308.258,10.087.364,76.368.258,24.59,88,0,13.34,31.85
Moderate,33C7,INDORES15DEL03,haze,Drinks,motorcycle,23,4.8,22.760.072,75.892.574,22.790.072,75.922.574,22.14,60,0,7.21,3.486.666.667
Moderate,C925,BHPRES05DEL03,clear sky,Meal,scooter,25,5,23.214.459,77.434.976,23.274.459,77.494.976,22.13,43,0,12.45,28.55
Moderate,7D4E,HYDRES19DEL02,haze,Drinks,motorcycle,31,4.9,17.458.998,78.500.366,17.508.998,78.550.366,22.8,60,0,10.07,36.05
Moderate,7C4D,RANCHIRES16DEL01,mist,Buffet,motorcycle,20,4.9,23.371.292,85.327.872,23.411.292,85.367.872,20.11,83,0,7.62,26.55
Moderate,CE1D,BHPRES010DEL01,clear sky,Meal,scooter,31,4.8,23.266.261,77.379.605,23.306.261,77.419.605,22.69,41,0,12.66,2.618.333.333
Moderate,D96,JAPRES05DEL02,haze,Drinks,scooter,24,4.5,26.905.287,75.794.592,26.955.287,75.844.592,23.81,46,0,10.64,37.75
Moderate,AE80,COIMBRES01DEL02,haze,Snack,motorcycle,31,4.8,11.016.298,76.972.076,11.066.298,77.022.076,25.95,73,0,9.83,3.141.666.667
Moderate,4C9B,INDORES11DEL01,haze,Buffet,motorcycle,30,4.9,22.751.234,7.588.949,22.791.234,7.592.949,22.12,60,0,11.12,26.35
Moderate,A7D3,RANCHIRES19DEL01,mist,Snack,electric_scooter,25,4.6,23.333.017,853.172,23.403.017,853.872,20.14,83,0,12.24,34.95
Moderate,6461,MYSRES07DEL01,clear sky,Drinks,motorcycle,23,4.9,12.325.461,76.632.278,12.365.461,76.672.278,20.61,67,0,9.66,3.276.666.667
Moderate,2C02,INDORES17DEL03,haze,Drinks,motorcycle,22,4.5,22.761.226,75.887.522,22.821.226,75.947.522,22.14,60,0,11.1,33.4
Moderate,3ACD,JAPRES12DEL02,haze,Drinks,electric_scooter,39,4.8,26.902.908,75.792.934,26.952.908,75.842.934,23.77,46,0,9.42,34.85
Moderate,3D72,BANGRES07DEL02,haze,Drinks,scooter,20,4.9,12.978.453,77.643.685,13.028.453,77.693.685,22.65,73,0,12.57,4.028.333.333
